country,manufacturing_maturity_group,year,first_active_production_year,production_cap,manufacturing_scrap_rate,battery_manufacturing_yield,manufacturing_scrap_capture_rate,recycled_material_acceptance_yield,battery_reintegration_yield,data_status,source_type,source_urls,reference_notes,is_direct_observation,is_assumption,assumption_method,source_basis
Australia,Small/emerging producers,2020,2021,0.0,,,,,,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity."
Australia,Small/emerging producers,2021,2021,0.6,0.25,0.75,0.88,0.93,0.6975,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity."
Australia,Small/emerging producers,2022,2021,0.6,0.25,0.75,0.88,0.93,0.6975,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity."
Australia,Small/emerging producers,2023,2021,0.6,0.18,0.8200000000000001,0.88,0.93,0.7626000000000001,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity."
Australia,Small/emerging producers,2024,2021,2.4,0.18,0.8200000000000001,0.88,0.93,0.7626000000000001,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity."
Australia,Small/emerging producers,2025,2021,4.2,0.18,0.8200000000000001,0.88,0.93,0.7626000000000001,forecast_learning_curve,forecast_assumption,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,Forecast values follow a smooth annual learning curve from the 2025 or 2024-calibrated level toward the long-run mature group value by 2050; they are scenario assumptions.,Forecast learning-curve estimate. Manufacturing scrap rate declines annually from the 2025 group start value toward the long-run mature value by 2050; capture and recycled-material acceptance yields improve annually with manufacturing maturity. Battery reintegration yield is calculated as (1 - manufacturing_scrap_rate) * recycled_material_acceptance_yield.
Australia,Small/emerging producers,2026,2021,4.2,0.17262514442789603,0.827374855572104,0.8847516751017008,0.9334449644487331,0.7723088926452784,forecast_learning_curve,forecast_assumption,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,Forecast values follow a smooth annual learning curve from the 2025 or 2024-calibrated level toward the long-run mature group value by 2050; they are scenario assumptions.,Forecast learning-curve estimate. Manufacturing scrap rate declines annually from the 2025 group start value toward the long-run mature value by 2050; capture and recycled-material acceptance yields improve annually with manufacturing maturity. Battery reintegration yield is calculated as (1 - manufacturing_scrap_rate) * recycled_material_acceptance_yield.
Australia,Small/emerging producers,2027,2021,4.2,0.16546232152171336,0.8345376784782866,0.8894053599768368,0.9368188859832067,0.7818106582630401,forecast_learning_curve,forecast_assumption,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,Forecast values follow a smooth annual learning curve from the 2025 or 2024-calibrated level toward the long-run mature group value by 2050; they are scenario assumptions.,Forecast learning-curve estimate. Manufacturing scrap rate declines annually from the 2025 group start value toward the long-run mature value by 2050; capture and recycled-material acceptance yields improve annually with manufacturing maturity. Battery reintegration yield is calculated as (1 - manufacturing_scrap_rate) * recycled_material_acceptance_yield.
Australia,Small/emerging producers,2028,2021,4.2,0.15851425692397553,0.8414857430760245,0.8939589461016861,0.9401202359237225,0.7910977753070811,forecast_learning_curve,forecast_assumption,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,Forecast values follow a smooth annual learning curve from the 2025 or 2024-calibrated level toward the long-run mature group value by 2050; they are scenario assumptions.,Forecast learning-curve estimate. Manufacturing scrap rate declines annually from the 2025 group start value toward the long-run mature value by 2050; capture and recycled-material acceptance yields improve annually with manufacturing maturity. Battery reintegration yield is calculated as (1 - manufacturing_scrap_rate) * recycled_material_acceptance_yield.
Australia,Small/emerging producers,2029,2021,4.2,0.15178383497572276,0.8482161650242772,0.8984101826597936,0.9433473824283504,0.8001624990090656,forecast_learning_curve,forecast_assumption,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,Forecast values follow a smooth annual learning curve from the 2025 or 2024-calibrated level toward the long-run mature group value by 2050; they are scenario assumptions.,Forecast learning-curve estimate. Manufacturing scrap rate declines annually from the 2025 group start value toward the long-run mature value by 2050; capture and recycled-material acceptance yields improve annually with manufacturing maturity. Battery reintegration yield is calculated as (1 - manufacturing_scrap_rate) * recycled_material_acceptance_yield.
Australia,Small/emerging producers,2030,2021,4.2,0.14527411583937966,0.8547258841606203,0.9027566597760054,0.946498578337604,0.8089968342263787,forecast_learning_curve,forecast_assumption,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,Forecast values follow a smooth annual learning curve from the 2025 or 2024-calibrated level toward the long-run mature group value by 2050; they are scenario assumptions.,Forecast learning-curve estimate. Manufacturing scrap rate declines annually from the 2025 group start value toward the long-run mature value by 2050; capture and recycled-material acceptance yields improve annually with manufacturing maturity. Battery reintegration yield is calculated as (1 - manufacturing_scrap_rate) * recycled_material_acceptance_yield.
Australia,Small/emerging producers,2031,2021,4.2,0.138988355404344,0.8610116445956559,0.9069957888465454,0.9495719469137455,0.8175925036741029,forecast_learning_curve,forecast_assumption,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,Forecast values follow a smooth annual learning curve from the 2025 or 2024-calibrated level toward the long-run mature group value by 2050; they are scenario assumptions.,Forecast learning-curve estimate. Manufacturing scrap rate declines annually from the 2025 group start value toward the long-run mature value by 2050; capture and recycled-material acceptance yields improve annually with manufacturing maturity. Battery reintegration yield is calculated as (1 - manufacturing_scrap_rate) * recycled_material_acceptance_yield.
Australia,Small/emerging producers,2032,2021,4.2,0.1329300285954685,0.8670699714045315,0.9111247792843858,0.9525654649811798,0.8259409104821758,forecast_learning_curve,forecast_assumption,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,Forecast values follow a smooth annual learning curve from the 2025 or 2024-calibrated level toward the long-run mature group value by 2050; they are scenario assumptions.,Forecast learning-curve estimate. Manufacturing scrap rate declines annually from the 2025 group start value toward the long-run mature value by 2050; capture and recycled-material acceptance yields improve annually with manufacturing maturity. Battery reintegration yield is calculated as (1 - manufacturing_scrap_rate) * recycled_material_acceptance_yield.
