policy_id,policy_region,country,object_scope,policy_status,start_year,end_year,collection_rate_floor,li_recovery_efficiency_floor,recycled_content_li_min,traceability_requirement,battery_passport_requirement,epr_strength,storage_deployment_target_gwh,ev_sales_target,domestic_content_pressure,hazardous_transport_penalty,source_basis,source_url,notes,Year,iso3,continent,effective_object_scope
EU_BATT_REG_STORAGE_2036,EU,Czechia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,CZE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Czechia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,CZE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Czechia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,CZE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Germany,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,DEU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Germany,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,DEU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Germany,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,DEU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Denmark,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,DNK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Denmark,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,DNK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Denmark,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,DNK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Spain,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,ESP,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Spain,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,ESP,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Spain,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,ESP,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Estonia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,EST,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Estonia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,EST,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Estonia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,EST,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Finland,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,FIN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Finland,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,FIN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Finland,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,FIN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,France,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,FRA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,France,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,FRA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,France,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,FRA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Greece,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,GRC,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Greece,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,GRC,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Greece,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,GRC,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Croatia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,HRV,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Croatia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,HRV,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Croatia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,HRV,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Hungary,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,HUN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Hungary,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,HUN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Hungary,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,HUN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Ireland,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,IRL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Ireland,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,IRL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Ireland,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,IRL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Italy,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,ITA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Italy,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,ITA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Italy,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,ITA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Lithuania,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,LTU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Lithuania,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,LTU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Lithuania,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,LTU,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Luxembourg,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,LUX,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Luxembourg,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,LUX,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Luxembourg,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,LUX,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Latvia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,LVA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Latvia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,LVA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Latvia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,LVA,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Malta,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,MLT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Malta,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,MLT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Malta,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,MLT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Netherlands,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,NLD,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Netherlands,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,NLD,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Netherlands,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,NLD,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Poland,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,POL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Poland,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,POL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Poland,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,POL,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Portugal,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,PRT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Portugal,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,PRT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Portugal,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,PRT,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Romania,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,ROM,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Romania,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,ROM,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Romania,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,ROM,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Slovakia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,SVK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Slovakia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,SVK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Slovakia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,SVK,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Slovenia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,SVN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Slovenia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,SVN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Slovenia,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,SVN,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Sweden,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2040,SWE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Sweden,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2045,SWE,Europe,stationary_storage_battery
EU_BATT_REG_STORAGE_2036,EU,Sweden,stationary_storage_battery,in_force,2036,2050,,0.8,0.12,0.9,1.0,0.9,,,0.4,0.3,regulation,https://eur-lex.europa.eu/eli/reg/2023/1542/oj/eng,EU industrial battery second-stage recycled lithium content from 2036.,2050,SWE,Europe,stationary_storage_battery
CHN_POWER_BATT_2024,China,China,ev_power_battery,in_force,2025,2050,0.7,0.9,,1.0,0.4,0.9,,,0.3,0.2,regulation_proxy,https://wap.miit.gov.cn/xwfb/gxdt/sjdt/art/2024/art_7c15af2a502341adacec6c44d16da11b.html,China 2024 comprehensive-utilization specification raises metallurgical lithium recovery requirement to at least 90 percent for qualified firms.,2025,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2024,China,China,ev_power_battery,in_force,2025,2050,0.7,0.9,,1.0,0.4,0.9,,,0.3,0.2,regulation_proxy,https://wap.miit.gov.cn/xwfb/gxdt/sjdt/art/2024/art_7c15af2a502341adacec6c44d16da11b.html,China 2024 comprehensive-utilization specification raises metallurgical lithium recovery requirement to at least 90 percent for qualified firms.,2027,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2024,China,China,ev_power_battery,in_force,2025,2050,0.7,0.9,,1.0,0.4,0.9,,,0.3,0.2,regulation_proxy,https://wap.miit.gov.cn/xwfb/gxdt/sjdt/art/2024/art_7c15af2a502341adacec6c44d16da11b.html,China 2024 comprehensive-utilization specification raises metallurgical lithium recovery requirement to at least 90 percent for qualified firms.,2030,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2024,China,China,ev_power_battery,in_force,2025,2050,0.7,0.9,,1.0,0.4,0.9,,,0.3,0.2,regulation_proxy,https://wap.miit.gov.cn/xwfb/gxdt/sjdt/art/2024/art_7c15af2a502341adacec6c44d16da11b.html,China 2024 comprehensive-utilization specification raises metallurgical lithium recovery requirement to at least 90 percent for qualified firms.,2035,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2024,China,China,ev_power_battery,in_force,2025,2050,0.7,0.9,,1.0,0.4,0.9,,,0.3,0.2,regulation_proxy,https://wap.miit.gov.cn/xwfb/gxdt/sjdt/art/2024/art_7c15af2a502341adacec6c44d16da11b.html,China 2024 comprehensive-utilization specification raises metallurgical lithium recovery requirement to at least 90 percent for qualified firms.,2040,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2024,China,China,ev_power_battery,in_force,2025,2050,0.7,0.9,,1.0,0.4,0.9,,,0.3,0.2,regulation_proxy,https://wap.miit.gov.cn/xwfb/gxdt/sjdt/art/2024/art_7c15af2a502341adacec6c44d16da11b.html,China 2024 comprehensive-utilization specification raises metallurgical lithium recovery requirement to at least 90 percent for qualified firms.,2045,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2024,China,China,ev_power_battery,in_force,2025,2050,0.7,0.9,,1.0,0.4,0.9,,,0.3,0.2,regulation_proxy,https://wap.miit.gov.cn/xwfb/gxdt/sjdt/art/2024/art_7c15af2a502341adacec6c44d16da11b.html,China 2024 comprehensive-utilization specification raises metallurgical lithium recovery requirement to at least 90 percent for qualified firms.,2050,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2026,China,China,ev_power_battery,in_force,2026,2050,0.75,0.9,,1.0,0.4,1.0,,,0.3,0.2,regulation,https://wap.miit.gov.cn/gyhxxhb/jgsj/cyzcyfgs/bmgz/jdcjxl/art/2026/art_392462fdc40c415ea4a4129cac3028c2.html,China interim measures for old NEV power battery recycling and comprehensive utilization enter into force on 2026-04-01.,2027,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2026,China,China,ev_power_battery,in_force,2026,2050,0.75,0.9,,1.0,0.4,1.0,,,0.3,0.2,regulation,https://wap.miit.gov.cn/gyhxxhb/jgsj/cyzcyfgs/bmgz/jdcjxl/art/2026/art_392462fdc40c415ea4a4129cac3028c2.html,China interim measures for old NEV power battery recycling and comprehensive utilization enter into force on 2026-04-01.,2030,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2026,China,China,ev_power_battery,in_force,2026,2050,0.75,0.9,,1.0,0.4,1.0,,,0.3,0.2,regulation,https://wap.miit.gov.cn/gyhxxhb/jgsj/cyzcyfgs/bmgz/jdcjxl/art/2026/art_392462fdc40c415ea4a4129cac3028c2.html,China interim measures for old NEV power battery recycling and comprehensive utilization enter into force on 2026-04-01.,2035,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2026,China,China,ev_power_battery,in_force,2026,2050,0.75,0.9,,1.0,0.4,1.0,,,0.3,0.2,regulation,https://wap.miit.gov.cn/gyhxxhb/jgsj/cyzcyfgs/bmgz/jdcjxl/art/2026/art_392462fdc40c415ea4a4129cac3028c2.html,China interim measures for old NEV power battery recycling and comprehensive utilization enter into force on 2026-04-01.,2040,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2026,China,China,ev_power_battery,in_force,2026,2050,0.75,0.9,,1.0,0.4,1.0,,,0.3,0.2,regulation,https://wap.miit.gov.cn/gyhxxhb/jgsj/cyzcyfgs/bmgz/jdcjxl/art/2026/art_392462fdc40c415ea4a4129cac3028c2.html,China interim measures for old NEV power battery recycling and comprehensive utilization enter into force on 2026-04-01.,2045,CHN,Asia,ev_power_battery
CHN_POWER_BATT_2026,China,China,ev_power_battery,in_force,2026,2050,0.75,0.9,,1.0,0.4,1.0,,,0.3,0.2,regulation,https://wap.miit.gov.cn/gyhxxhb/jgsj/cyzcyfgs/bmgz/jdcjxl/art/2026/art_392462fdc40c415ea4a4129cac3028c2.html,China interim measures for old NEV power battery recycling and comprehensive utilization enter into force on 2026-04-01.,2050,CHN,Asia,ev_power_battery
CHN_NEW_STORAGE_2027,China,China,stationary_storage_battery,target,2027,2027,0.35,,,0.3,0.2,0.4,180.0,,0.2,0.1,official_target,https://www.ndrc.gov.cn/xwdt/tzgg/202509/t20250912_1400427.html,China new energy storage target reaches more than 180 GW by 2027; model as demand expansion and future retirement pressure rather than strict current recycling mandate.,2027,CHN,Asia,stationary_storage_battery
